date,equity
2022-01-04,1.0
2022-01-05,0.9826985108954615
2022-01-06,0.9817571370155501
2022-01-07,0.9755693549856141
2022-01-10,0.9781147006071885
2022-01-11,0.9697358065308757
2022-01-12,0.9827550040034578
2022-01-13,0.9720038392797468
2022-01-14,0.9737587888829852
2022-01-17,0.9820413001958905
2022-01-18,0.9844821374632916
2022-01-19,0.9768507927828456
2022-01-20,0.9755922563239307
2022-01-21,0.9690588122326115
2022-01-24,0.972524983504201
2022-01-25,0.9556822161632622
2022-01-26,0.9596046091585637
2022-01-27,0.9443533655516008
2022-01-28,0.9405182505364036
2022-02-07,0.9486672298308456
2022-02-08,0.9409604009956891
2022-02-09,0.9498968344478999
2022-02-10,0.9450214222059458
2022-02-11,0.9357109143405326
2022-02-14,0.9303213120287966
2022-02-15,0.9409374745176649
2022-02-16,0.9435632700595984
2022-02-17,0.9475035341639602
2022-02-18,0.9466137751150959
2022-02-21,0.944082170146493
2022-02-22,0.9353713377482619
2022-02-23,0.9477691559508998
2022-02-24,0.9355663283679112
2022-02-25,0.9428687727648476
2022-02-28,0.946532453980033
2022-03-01,0.9482705759335334
2022-03-02,0.9419019537318757
2022-03-03,0.9356437200612012
2022-03-04,0.9275553215135498
2022-03-07,0.9089890253247339
2022-03-08,0.8936123254285626
2022-03-09,0.8883365704697332
2022-03-10,0.9014300808383813
2022-03-11,0.9005202040435122
2022-03-14,0.8812827921055785
2022-03-15,0.8563108041852362
2022-03-16,0.8814671345083944
2022-03-17,0.8970280151728839
2022-03-18,0.8978011235083799
2022-03-21,0.9001094589103884
2022-03-22,0.899702667085276
2022-03-23,0.904714066551049
2022-03-24,0.899617780494834
2022-03-25,0.8878376617437584
2022-03-28,0.8838117236008356
2022-03-29,0.8828603546373501
2022-03-30,0.8978825309442541
2022-03-31,0.8901624081012687
2022-04-01,0.8939796275696298
2022-04-06,0.8885825144066993
2022-04-07,0.880306892202587
2022-04-08,0.8803541313494382
2022-04-11,0.8606233604694576
