date,equity
2022-01-04,1.0
2022-01-05,0.9806080115692629
2022-01-06,0.9800735980184544
2022-01-07,0.9746110386775387
2022-01-10,0.9774460715797056
2022-01-11,0.9679911369342231
2022-01-12,0.983607120211116
2022-01-13,0.9716968584807628
2022-01-14,0.9742592273270886
2022-01-17,0.9821995834175892
2022-01-18,0.9834570310602114
2022-01-19,0.974823516919731
2022-01-20,0.9746257673477348
2022-01-21,0.9671588531517784
2022-01-24,0.9701269183342064
2022-01-25,0.9524536291116457
2022-01-26,0.9566494390817236
2022-01-27,0.9400381953787047
2022-01-28,0.935602087199963
2022-02-07,0.9457395900398002
2022-02-08,0.9356932436097424
2022-02-09,0.9455654886066586
2022-02-10,0.940355686089378
2022-02-11,0.929949606066045
2022-02-14,0.9244060908176929
2022-02-15,0.9359939909062982
2022-02-16,0.9393084601404867
2022-02-17,0.9433048629280818
2022-02-18,0.9405698614190489
2022-02-21,0.9372774267568222
2022-02-22,0.926350390543066
2022-02-23,0.9400565200785689
2022-02-24,0.9256283812212902
2022-02-25,0.9330808062160997
2022-02-28,0.9359666079288841
2022-03-01,0.9381650131032037
2022-03-02,0.9298805168591442
2022-03-03,0.9226749573862592
2022-03-04,0.9130289696928491
2022-03-07,0.8913182580734118
2022-03-08,0.8758323048671922
2022-03-09,0.8709157144819524
2022-03-10,0.8854158271579761
2022-03-11,0.8835721850702998
2022-03-14,0.8616189693908429
2022-03-15,0.8346067303133292
2022-03-16,0.8644792118520235
2022-03-17,0.8841259761217546
2022-03-18,0.8840648604847623
2022-03-21,0.886069875227776
2022-03-22,0.8865717689427302
2022-03-23,0.8928694605567699
2022-03-24,0.8869128690700431
2022-03-25,0.8733027809009689
2022-03-28,0.8693244709925901
2022-03-29,0.8687238467356247
2022-03-30,0.885499272167599
2022-03-31,0.8764174305812472
2022-04-01,0.8803228262037162
2022-04-06,0.8741917646747054
2022-04-07,0.8646490988715655
2022-04-08,0.8645855248961355
2022-04-11,0.8430626153207682
2022-04-12,0.8506114308497096
2022-04-13,0.8431409947898194
2022-04-14,0.8503445275318793
2022-04-15,0.847066871531021
2022-04-18,0.850520926932506
2022-04-19,0.8450667347748078
2022-04-20,0.8352190508081282
2022-04-21,0.8202631485892692
2022-04-22,0.8183087045688088
2022-04-25,0.787073761761924
2022-04-26,0.7820666442862862
2022-04-27,0.802632339816907
2022-04-28,0.8072561452188541
2022-04-29,0.8280903590574519
2022-05-05,0.8294127418143596
2022-05-06,0.8146636127182423
2022-05-09,0.8149261833113877
2022-05-10,0.8224012064699896
2022-05-11,0.8316909312352964
2022-05-12,0.8293458170667514
2022-05-13,0.8358705236838583
2022-05-16,0.834263695288887
2022-05-17,0.845421297148955
2022-05-18,0.8444676394283037
2022-05-19,0.8453470897472323
2022-05-20,0.8556822022082885
2022-05-23,0.853254560830417
2022-05-24,0.8345647376421793
2022-05-25,0.839934751587798
2022-05-26,0.8433902711478087
2022-05-27,0.8469943106456478
2022-05-30,0.8546073853446041
2022-05-31,0.8646553238442132
2022-06-01,0.8643729286401949
2022-06-02,0.8696198025913393
2022-06-06,0.8846639255210237
2022-06-07,0.8825034464591597
2022-06-08,0.8873931105079929
2022-06-09,0.8771074604382328
2022-06-10,0.8879119742558981
2022-06-13,0.8814197876220966
2022-06-14,0.8804585008709045
2022-06-15,0.8819312962181
2022-06-16,0.8817793588093327
2022-06-17,0.8924176993973605
2022-06-20,0.8987174376860336
2022-06-21,0.8972643496797339
2022-06-22,0.8874170730278205
2022-06-23,0.902606390329792
2022-06-24,0.914290101853614
2022-06-27,0.9234064141460381
2022-06-28,0.9306804303893649
2022-06-29,0.9157682078021728
2022-06-30,0.925000651938555
2022-07-01,0.9222042884668239
2022-07-04,0.929996689187105
2022-07-05,0.9285108121895154
2022-07-06,0.9213638292709689
2022-07-07,0.9279370908982167
2022-07-08,0.9240161867516958
2022-07-11,0.9111434834428316
2022-07-12,0.902103961568787
2022-07-13,0.9041317331345341
2022-07-14,0.9111794754770544
2022-07-15,0.9057199103362967
2022-07-18,0.912776169078719
2022-07-19,0.9089724021447103
2022-07-20,0.9170789565501909
2022-07-21,0.9102508255144038
2022-07-22,0.9078962205612591
2022-07-25,0.9024601303933532
2022-07-26,0.9094808230617336
2022-07-27,0.9095280269620739
2022-07-28,0.9092394449244343
2022-07-29,0.9007247942056567
2022-08-01,0.9071382506981402
2022-08-02,0.8958106661651205
2022-08-03,0.8922647155250523
2022-08-04,0.8952224432503676
2022-08-05,0.9000587301112212
2022-08-08,0.9049562966096834
2022-08-09,0.9094964601925614
2022-08-10,0.9044267422157022
2022-08-11,0.9127245420925953
2022-08-12,0.9072000964793641
2022-08-15,0.9130176702278008
2022-08-16,0.9145175504501136
2022-08-17,0.9148068463187231
2022-08-18,0.9162483005481014
2022-08-19,0.9057688483999127
2022-08-22,0.9109974365667542
2022-08-23,0.9110065088940139
2022-08-24,0.8912308859197455
