date,equity
2025-04-11,0.9929902601173038
2025-04-14,1.0024314727118702
2025-04-15,1.0035428461342304
2025-04-16,0.9996038927029434
2025-04-17,1.0019837332385049
2025-04-18,1.0024328534703404
2025-04-21,1.001556931150989
2025-04-22,1.0068245473044994
2025-04-23,1.012599466426857
2025-04-24,1.0140754546191002
2025-04-25,1.015183911003054
2025-04-28,1.0149096339732018
2025-04-29,1.018912286272864
2025-04-30,1.0215790135863365
2025-05-06,1.028439663529176
2025-05-07,1.0318342043437903
2025-05-08,1.0342171018778261
2025-05-09,1.0324845452428888
2025-05-12,1.0464681657986878
2025-05-13,1.0421776750290226
2025-05-14,1.043653110767125
2025-05-15,1.0402009063589628
2025-05-16,1.0422207448668217
2025-05-19,1.0436653622476326
2025-05-20,1.0494203864702163
2025-05-21,1.04713846197236
2025-05-22,1.0435720376299782
2025-05-23,1.0374945222407825
2025-05-26,1.0358526474066219
2025-05-27,1.037809462853329
2025-05-28,1.0368171739584162
2025-05-29,1.0440454348996984
2025-05-30,1.0399251003230698
2025-06-03,1.04524929057666
2025-06-04,1.0521201124099324
2025-06-05,1.0559367896731802
2025-06-06,1.0579816568551423
2025-06-09,1.0665534613646028
2025-06-10,1.0659360108419194
2025-06-11,1.0712784752167046
2025-06-12,1.0753819035443883
2025-06-13,1.0667550143180309
2025-06-16,1.0701494951217696
2025-06-17,1.0637964034318885
2025-06-18,1.0651025186650318
2025-06-19,1.0557140405171959
2025-06-20,1.0550609768174388
2025-06-23,1.0609065564297093
2025-06-24,1.074376943836257
2025-06-25,1.0830441835660625
2025-06-26,1.0811099485204894
2025-06-27,1.079434701326041
2025-06-30,1.0856424507798883
2025-07-01,1.0934098718692238
2025-07-02,1.090042316824003
2025-07-03,1.095429586745981
2025-07-04,1.0969986910967966
2025-07-07,1.093185580080805
2025-07-08,1.1004264529952168
2025-07-09,1.0990095627684755
2025-07-10,1.1026613336722828
2025-07-11,1.1019865512472842
2025-07-14,1.1053994003432366
2025-07-15,1.108869778919633
2025-07-16,1.11144449847212
2025-07-17,1.1204864644111425
2025-07-18,1.1265969362289132
2025-07-21,1.1389956771582659
2025-07-22,1.1486532190879641
2025-07-23,1.1551862045140984
2025-07-24,1.1605042430080312
2025-07-25,1.1545893815398858
2025-07-28,1.1615094608170924
2025-07-29,1.1685008009535087
2025-07-30,1.1633469882824288
2025-07-31,1.1416447547339927
2025-08-01,1.1384754179282888
2025-08-04,1.149077832289128
2025-08-05,1.159213266488148
2025-08-06,1.1614853115538541
2025-08-07,1.1611609649658827
2025-08-08,1.1590274739871833
2025-08-11,1.1643073325117315
2025-08-12,1.1710733813297114
2025-08-13,1.195092801588654
2025-08-14,1.1818064860905382
2025-08-15,1.1997526978594895
2025-08-18,1.2241071208669652
2025-08-19,1.2221368029607707
2025-08-20,1.234544383797602
2025-08-21,1.2329420333643366
2025-08-22,1.2590915818345254
