date,equity
2022-01-04,1.0
2022-01-05,0.9805684526769446
2022-01-06,0.9794203427794007
2022-01-07,0.9730493646228343
2022-01-10,0.976319966677988
2022-01-11,0.966822579845468
2022-01-12,0.9819056500396508
2022-01-13,0.9704323001273655
2022-01-14,0.9723526604992057
2022-01-17,0.9817028571654755
2022-01-18,0.9839735690100044
2022-01-19,0.9753917064429714
2022-01-20,0.9745261216914937
2022-01-21,0.9670891025541652
2022-01-24,0.9702643345977812
2022-01-25,0.9508114300407638
2022-01-26,0.9552087635400991
2022-01-27,0.9375821956595243
2022-01-28,0.9326464764157202
2022-02-07,0.9427158733235047
2022-02-08,0.934503774542802
2022-02-09,0.945337980775136
2022-02-10,0.9405335797076462
2022-02-11,0.9301769438782942
2022-02-14,0.9240800329504862
2022-02-15,0.935333092147747
2022-02-16,0.9385089768042353
2022-02-17,0.9432535389603379
2022-02-18,0.9420806976650038
2022-02-21,0.93977704289667
2022-02-22,0.9298217890480748
2022-02-23,0.9432049048800467
2022-02-24,0.9286824783605234
2022-02-25,0.9364882622030177
2022-02-28,0.9407514306719492
2022-03-01,0.942998655931506
2022-03-02,0.935856373083599
2022-03-03,0.9291862754085847
2022-03-04,0.9197406964987521
2022-03-07,0.8984149935487435
2022-03-08,0.8804996563702177
2022-03-09,0.8745379793638294
2022-03-10,0.8888334435145869
2022-03-11,0.8877866489839297
2022-03-14,0.8652148838796785
2022-03-15,0.8360930875653964
2022-03-16,0.8662019647132577
2022-03-17,0.8850451254800378
2022-03-18,0.8862982216423502
2022-03-21,0.8891168745525397
2022-03-22,0.8893476904669508
2022-03-23,0.8949527331407678
2022-03-24,0.889674342689639
2022-03-25,0.8762179196758021
2022-03-28,0.8722747611314507
2022-03-29,0.8714288445685906
2022-03-30,0.8878698923964891
2022-03-31,0.8787200653872932
2022-04-01,0.8827770365888756
2022-04-06,0.8769660270001207
2022-04-07,0.8672222884740198
2022-04-08,0.8670416391851696
2022-04-11,0.8445996062415396
2022-04-12,0.8529297441184177
2022-04-13,0.846357848045058
2022-04-14,0.8549909437425106
2022-04-15,0.8508934611701773
2022-04-18,0.8530158720458642
2022-04-19,0.8483932000884772
2022-04-20,0.8376972306818092
2022-04-21,0.8212715188670093
2022-04-22,0.8198477604098764
2022-04-25,0.7860603195368872
2022-04-26,0.7804264266931172
2022-04-27,0.8019948473254102
2022-04-28,0.8062513008400097
2022-04-29,0.8277394791690746
2022-05-05,0.8291465022759915
2022-05-06,0.8130141548768596
2022-05-09,0.8125437769122869
2022-05-10,0.8203412829370218
2022-05-11,0.8299758937622145
2022-05-12,0.8276237838634642
2022-05-13,0.8338157840472159
2022-05-16,0.8325152546536555
2022-05-17,0.8424466105499684
2022-05-18,0.8410242530369956
2022-05-19,0.8420682291886026
2022-05-20,0.8537733219286162
2022-05-23,0.8517492987246045
2022-05-24,0.832031632017704
2022-05-25,0.8381742032925222
2022-05-26,0.8419810864087969
2022-05-27,0.8450052566786443
2022-05-30,0.8527271248891487
2022-05-31,0.8629057272615187
2022-06-01,0.8622605767256171
2022-06-02,0.8667493665815635
2022-06-06,0.8827704163240434
2022-06-07,0.8817391234831087
2022-06-08,0.8872077277675221
2022-06-09,0.8769496413912824
2022-06-10,0.8885962241582658
2022-06-13,0.8823969742485807
2022-06-14,0.8822116691646585
2022-06-15,0.8839135879306261
2022-06-16,0.8835535261493737
2022-06-17,0.8943409714970127
2022-06-20,0.8968115025628748
2022-06-21,0.8946168839780225
2022-06-22,0.8846463323184062
2022-06-23,0.8998828746139901
2022-06-24,0.9107710042901086
2022-06-27,0.9210560751675673
2022-06-28,0.9286657182590552
2022-06-29,0.9133766442446382
2022-06-30,0.9236570170559965
2022-07-01,0.9210328283305783
2022-07-04,0.9289678925861424
2022-07-05,0.9269058610408145
2022-07-06,0.9181716578914261
2022-07-07,0.9243995124234254
2022-07-08,0.9204883176532154
2022-07-11,0.9069600562104678
2022-07-12,0.89764919259578
2022-07-13,0.8997785012711587
2022-07-14,0.9060718973368853
2022-07-15,0.8999001875289754
2022-07-18,0.9073171738359382
2022-07-19,0.904411745018802
2022-07-20,0.9124210981196145
2022-07-21,0.9056009075497273
2022-07-22,0.9031020472236155
2022-07-25,0.8976532119997838
2022-07-26,0.9053164718054536
2022-07-27,0.9057827827793701
2022-07-28,0.9058084858853269
2022-07-29,0.8975163131994024
2022-08-01,0.9040892686281506
2022-08-02,0.8914197880049768
2022-08-03,0.8871821070166992
2022-08-04,0.889999496963907
2022-08-05,0.8964452295084601
2022-08-08,0.901702754747788
2022-08-09,0.9063868751105977
2022-08-10,0.9013237220241845
2022-08-11,0.9097688452365794
2022-08-12,0.9046098744966629
2022-08-15,0.9102240351916663
2022-08-16,0.9122374804102124
2022-08-17,0.912834368391404
2022-08-18,0.9137860837153128
2022-08-19,0.9031661758776555
2022-08-22,0.909041409103124
2022-08-23,0.9085993718563194
2022-08-24,0.8883249154980934
2022-08-25,0.8906419518355032
2022-08-26,0.8881535453213895
2022-08-29,0.8913164575886687
2022-08-30,0.8860877861987213
2022-08-31,0.8704365602638157
2022-09-01,0.8662843265294815
2022-09-02,0.8666633460801353
2022-09-05,0.8679043361842345
2022-09-06,0.8801133526552077
2022-09-07,0.8856873895479447
2022-09-08,0.8813183578609997
2022-09-09,0.8836060450646421
2022-09-13,0.8833085213184515
2022-09-14,0.876920845911942
2022-09-15,0.8587634868066878
2022-09-16,0.8500002335711426
2022-09-19,0.8453039879102274
2022-09-20,0.853332195512367
2022-09-21,0.8468442218397184
2022-09-22,0.8469539603037568
2022-09-23,0.8375159255495674
2022-09-26,0.8385490699047952
2022-09-27,0.8476266217626262
2022-09-28,0.829622773156578
2022-09-29,0.8315384406615556
2022-09-30,0.8202750243192952
2022-10-10,0.8070150969024027
2022-10-11,0.8081029676734137
2022-10-12,0.8208927310896421
2022-10-13,0.8206525537026844
2022-10-14,0.833392706538045
2022-10-17,0.8344722676888495
2022-10-18,0.8391207986965991
2022-10-19,0.8303193365877636
2022-10-20,0.8246794290423115
2022-10-21,0.8248962538745543
2022-10-24,0.8149905515563183
2022-10-25,0.815466789196515
2022-10-26,0.8248611858532697
2022-10-27,0.8174272877431613
2022-10-28,0.8010769668061448
2022-10-31,0.7999126725385964
2022-11-01,0.8171229754753274
2022-11-02,0.8249047865548839
2022-11-03,0.8243333527055897
2022-11-04,0.8414969257202418
2022-11-07,0.8418953405349985
2022-11-08,0.8386652408650862
2022-11-09,0.8340338007646739
